"id","name","salesPrice","originalPrice","discountPercentage","rating","countReview","productUrl","imageUrl","shopName","shopUrl","shopLocation","isGoldMerchant","isOfficial","preorder"
14556973138,"AQUA Elektronik Mesin Cuci 1 Tabung 8 Kg Top Loading AQW-87DD","Rp2.045.000","Rp2.549.000",20,5,114,"https://www.tokopedia.com/aquaelektronik/aqua-elektronik-mesin-cuci-1-tabung-8-kg-top-loading-aqw-87dd?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/25/44ca0fc7-94a7-438c-b31f-f8b61755d6da.jpg","AQUA Elektronik Indonesia","https://www.tokopedia.com/aquaelektronik","Jakarta Utara",true,true,false
478510641,"MITO Washing Machine Mesin Cuci Portable 3.5 Kg WM1","Rp659.000","",0,5,872,"https://www.tokopedia.com/mitoelectronic/mito-washing-machine-mesin-cuci-portable-3-5-kg-wm1?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/18/dc364e44-0dd8-4022-8d51-93981ff5d5bc.jpg","MITO Electronic","https://www.tokopedia.com/mitoelectronic","Tangerang",true,true,false
1574842762,"Alas Mesin Cuci dan Alas Kulkas tahan karat Yang Dapat Disesuaikan","Rp72.000","Rp115.000",37,5,2800,"https://www.tokopedia.com/sunxin/alas-mesin-cuci-dan-alas-kulkas-tahan-karat-yang-dapat-disesuaikan-model-b?extParam=ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/15/a6ef1f9e-3f61-4e74-903e-1c51e5437611.png","SUNXIN","https://www.tokopedia.com/sunxin","Jakarta Barat",true,true,false
2062428160,"Mito WM1 Mesin Cuci Portable Mini 3,5 Kg","Rp625.000","Rp749.000",17,5,1113,"https://www.tokopedia.com/satu-elektronik/mito-wm1-mesin-cuci-portable-mini-3-5-kg?extParam=ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/10/4b3e31ea-3377-4cd8-96b1-50f469ebfa4c.jpg","Satu Elektronik","https://www.tokopedia.com/satu-elektronik","Jakarta Selatan",true,true,false
616447858,"LG FM1007N3W Mesin Cuci Front Loading 7KG-SmartThinQ dengan WiFi","Rp3.777.000","Rp5.399.000",30,5,123,"https://www.tokopedia.com/lg-authorized-dealer/lg-fm1007n3w-mesin-cuci-front-loading-7kg-smartthinq-dengan-wifi?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/26/8cdb3267-b1f8-4c5e-88fb-061dd2d17e3d.png","LG authorized dealer","https://www.tokopedia.com/lg-authorized-dealer","Jakarta Utara",true,true,false
12790638161,"Ganghan Mesin Cuci Pengering 6.5L Lipat | Mini Folding Washing Machine","Rp239.000","Rp500.000",52,5,132,"https://www.tokopedia.com/ganghanofficial/ganghan-mesin-cuci-pengering-6-5l-lipat-mini-folding-washing-machine-ungu-219f1?extParam=ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/10/43d89957-cdd7-49b8-aaf8-5966623188c0.png","Ganghan Official","https://www.tokopedia.com/ganghanofficial","Jakarta Barat",true,true,false
11198241559,"POLYTRON Mesin Cuci 2 Tabung Giant Series Hijab 7 KG PWM 7076","Rp1.389.000","Rp1.480.000",6,5,174,"https://www.tokopedia.com/polytron-id/polytron-mesin-cuci-2-tabung-giant-series-hijab-7-kg-pwm-7076-hijau-519da?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/d34dd6aa-6d8a-4ad1-a16c-12c673c15a2c.jpg","Polytron Official Store","https://www.tokopedia.com/polytron-id","Kab. Tangerang",true,true,false
7197443964,"Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung","Rp1.699.000","Rp2.156.000",21,5,777,"https://www.tokopedia.com/sankenofficial/sanken-mesin-cuci-twin-tub-tw-882np-9kg-mesin-cuci-2-dua-tabung?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/7/02d03d08-67ff-415b-9724-4a9c75af9b5a.jpg","Sanken Official Store","https://www.tokopedia.com/sankenofficial","Jakarta Barat",true,true,false
2942178777,"Sharp Mesin Cuci 2 Tabung Semi Auto Washer EST75NTBL","Rp1.299.000","",0,5,316,"https://www.tokopedia.com/myhartono/sharp-mesin-cuci-2-tabung-semi-auto-washer-est75ntbl?extParam=ivf%3Dfalse%26whid%3D13036945","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/2/12/33cb71f9-018c-41e7-a710-224590be1df9.jpg","MyHartono","https://www.tokopedia.com/myhartono","Surabaya",true,true,false
9685975724,"ARASHI AWM452A Mesin Cuci Portable 4.5 Kg","Rp739.900","Rp749.000",1,5,141,"https://www.tokopedia.com/satu-elektronik/arashi-awm452a-mesin-cuci-portable-4-5-kg-awm452?extParam=cmp%3D1%26ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/18/87eb4c41-8c64-4a5b-8a25-735e5b2f1d5a.jpg","Satu Elektronik","https://www.tokopedia.com/satu-elektronik","Jakarta Selatan",true,true,false
13084513699,"TCL MESIN CUCI TOP LOADING 7kg - TWA75-10GM","Rp1.749.900","Rp3.599.000",51,5,37,"https://www.tokopedia.com/tclofficialstore/tcl-mesin-cuci-top-loading-7kg-twa75-10gm?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/2/6e0403f3-6c7f-451d-a4e5-c92954d9d3df.jpg","TCL Official Store","https://www.tokopedia.com/tclofficialstore","Tangerang",true,true,false
11010519566,"MESIN CUCI PORTABLE MINI DENPOO DW-3 KAPASITAS 4,5kg","Rp645.000","Rp899.000",28,5,551,"https://www.tokopedia.com/denpooelectronic/mesin-cuci-portable-mini-denpoo-dw-3-kapasitas-4-5kg?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/4/24/3b8f4ce6-f7fc-4906-b7cd-222e272adbc7.jpg","DENPOO OFFICIAL STORE","https://www.tokopedia.com/denpooelectronic","Jakarta Utara",true,true,false
13271049343,"Kaki Mesin Cuci Electrolux PN333 - Stand Tatakan Mesin Cuci","Rp496.000","",0,5,181,"https://www.tokopedia.com/kioselektronik/kaki-mesin-cuci-electrolux-pn333-stand-tatakan-mesin-cuci-putih-pn333-no-bubble-wrap-2998e?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/16/5af68305-5302-4524-b98e-13ad211cc932.jpg","Kios Elektronik","https://www.tokopedia.com/kioselektronik","Jakarta Barat",true,true,false
15785318704,"SPEEDS Mesin Cuci Mini Portabel Mini Washing Machine Pengering 206-24","Rp264.000","Rp330.000",20,5,237,"https://www.tokopedia.com/speedsofficial/speeds-mesin-cuci-mini-portabel-mini-washing-machine-pengering-206-24-22-bru-e064d?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/14/69819a95-7f87-4495-95fc-77e94f3fb658.jpg","Speeds Official Store","https://www.tokopedia.com/speedsofficial","Surabaya",true,true,false
12280034849,"DENPOO MESIN CUCI DW 8907 4P 8KG 2 TABUNG","Rp1.175.000","Rp1.799.000",35,5,1719,"https://www.tokopedia.com/denpooelectronic/denpoo-mesin-cuci-dw-8907-4p-8kg-2-tabung-putih-9a31b?extParam=cmp%3D1%26ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/5/d1b0d5d3-981e-4f85-9e2b-ef4505702d26.jpg","DENPOO OFFICIAL STORE","https://www.tokopedia.com/denpooelectronic","Jakarta Utara",true,true,false
9643228778,"RB-C858 Tablet Pembersih Mesin Cuci Washing Machine Cleaner Sabun","Rp900","",0,5,169,"https://www.tokopedia.com/reborn88/rb-c858-tablet-pembersih-mesin-cuci-washing-machine-cleaner-sabun-c858-biru-putih-d5a41?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/6/49504c87-f899-4d24-b755-6be1e5676749.jpg","RB TOYS AND TECHNOLOGY","https://www.tokopedia.com/reborn88","Kab. Tangerang",true,true,false
14446983127,"Mesin Cuci Portable 4.5 Kg Arashi AWM 451A Garansi Resmi","Rp625.000","",0,5,413,"https://www.tokopedia.com/generalelectronic/mesin-cuci-portable-4-5-kg-arashi-awm-451a-garansi-resmi-awm-453-d56a2?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/27/547848fe-0802-449a-9b66-3f3b77f62822.jpg","General Electronic","https://www.tokopedia.com/generalelectronic","Jakarta Barat",true,false,false
11197791776,"POLYTRON Mesin Cuci 2 Tabung Giant Series Hijab 10 KG PWM 1076","Rp1.869.000","Rp1.919.000",3,5,60,"https://www.tokopedia.com/polytron-id/polytron-mesin-cuci-2-tabung-giant-series-hijab-10-kg-pwm-1076-hijau-9b9b3?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/f77f9998-22fd-4ce2-88b7-d0b8b26aa4d3.jpg","Polytron Official Store","https://www.tokopedia.com/polytron-id","Kab. Tangerang",true,true,false
1958851790,"Samsung Mesin Cuci Top Loading Wobble Pulsator 8 Kg - WA80H4200SW","Rp2.429.000","Rp3.469.000",30,5,192,"https://www.tokopedia.com/samsungelectronicsstores/samsung-mesin-cuci-top-loading-wobble-pulsator-8-kg-wa80h4200sw?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/12/6/7a5afd60-bed9-4944-b432-d900591d8128.jpg","Samsung Electronics Authorized Store","https://www.tokopedia.com/samsungelectronicsstores","Jakarta Barat",true,true,false
3181202297,"Mesin Cuci ELECTROLUX EWF8004E3WB / EWF 8004 E3WB / EWF 8004E3WB","Rp5.761.000","Rp8.122.000",29,5,969,"https://www.tokopedia.com/electrolux-id/mesin-cuci-electrolux-ewf8004e3wb-ewf-8004-e3wb-ewf-8004e3wb?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/10/b17b8687-5a87-4741-b1aa-f9df1f6b9c10.jpg","Electrolux Official","https://www.tokopedia.com/electrolux-id","Jakarta Utara",true,true,false
785351759,"LG FV1285S3VS Mesin Cuci Front Loading Inverter WiFi Steam 8,5KG","Rp5.850.000","Rp6.599.000",11,5,85,"https://www.tokopedia.com/lg-authorized-dealer/lg-fv1285s3vs-mesin-cuci-front-loading-inverter-wifi-steam-8-5kg?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/26/e7e4a1c1-2b73-44f5-b4e9-81b2d06bb63b.png","LG authorized dealer","https://www.tokopedia.com/lg-authorized-dealer","Jakarta Utara",true,true,false
1660758077,"AQUA JAPAN FQW-700829QD Mesin Cuci Front Load 7 Kg","Rp3.449.000","Rp4.533.000",24,5,156,"https://www.tokopedia.com/aquaelektronik/aqua-japan-fqw-700829qd-mesin-cuci-front-load-7-kg?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/16/598e332e-2fd2-4238-be4c-f7f2e49728aa.jpg","AQUA Elektronik Indonesia","https://www.tokopedia.com/aquaelektronik","Jakarta Utara",true,true,false
4529723550,"POLYTRON Mesin Cuci 1 Tabung Zeromatic series Hijab 7.5 KG PAW 7527","Rp2.199.000","Rp2.449.000",10,5,371,"https://www.tokopedia.com/polytron-id/polytron-mesin-cuci-1-tabung-zeromatic-series-hijab-7-5-kg-paw-7527-merah?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/caed7387-988d-4803-b3e8-0eabe4660e2a.jpg","Polytron Official Store","https://www.tokopedia.com/polytron-id","Kab. Tangerang",true,true,false
2943402803,"Sharp Mesin Cuci Dan Mesin Pengering Washer Dan Dryers ESFL1410DPX","Rp8.599.000","",0,5,75,"https://www.tokopedia.com/myhartono/sharp-mesin-cuci-dan-mesin-pengering-washer-dan-dryers-esfl1410dpx?extParam=ivf%3Dfalse%26whid%3D13037119","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/2/12/a0662235-0cd4-4f82-9f56-a77c53e7c2f7.jpg","MyHartono","https://www.tokopedia.com/myhartono","Tangerang Selatan",true,true,false
7694928775,"Samsung WT16 Twin Tub dengan Air Turbo, 16kg - WT16B5240BA/SE","Rp3.225.000","Rp3.415.980",6,5,40,"https://www.tokopedia.com/samsungelectronicsstores/samsung-wt16-twin-tub-dengan-air-turbo-16kg-wt16b5240ba-se?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/10/14/636047b0-9886-405a-82da-0d567f69ce89.jpg","Samsung Electronics Authorized Store","https://www.tokopedia.com/samsungelectronicsstores","Jakarta Barat",true,true,false
10424924930,"Dr.isla Mesin Cuci Mini Portabel Foldable Mini Washing Machine 8L","Rp279.000","Rp699.000",60,5,307,"https://www.tokopedia.com/drisla/dr-isla-mesin-cuci-mini-portabel-foldable-mini-washing-machine-8l-hijau?extParam=ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/13/41bd1b75-7cca-4894-b5bf-0616193d6fb7.png","Dr Isla Official","https://www.tokopedia.com/drisla","Tangerang",true,true,false
4529935617,"POLYTRON Mesin Cuci 1 Tabung Zeromatic Laguna Hijab 8 KG PAW 8028","Rp2.779.000","Rp2.859.000",3,5,457,"https://www.tokopedia.com/polytron-id/polytron-mesin-cuci-1-tabung-zeromatic-laguna-hijab-8-kg-paw-8028-abu-abu?extParam=cmp%3D1%26ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/528fdcf5-b551-4742-a690-9dc01466b8b6.jpg","Polytron Official Store","https://www.tokopedia.com/polytron-id","Kab. Tangerang",true,true,false
2500535736,"Modul PCB Mesin Cuci Samsung DIAMOND WA70H4000SG WA70H4200 WA80H4000","Rp210.000","",0,5,487,"https://www.tokopedia.com/tekhnika-mandiri/modul-pcb-mesin-cuci-samsung-diamond-wa70h4000sg-wa70h4200-wa80h4000?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/6/280b0d0c-68eb-4534-8e1a-0291e2c966c4.jpg","TEKHNIKA MANDIRI","https://www.tokopedia.com/tekhnika-mandiri","Bekasi",true,false,false
11412799359,"POLYTRON Primadona Giant Mesin cuci 2 tabung 14 Kg PWM 1403","Rp2.359.000","Rp2.749.000",14,5,80,"https://www.tokopedia.com/polytron-id/polytron-primadona-giant-mesin-cuci-2-tabung-14-kg-pwm-1403-hitam-abf0b?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/bc004105-87b2-40f0-80c2-1e38351f5679.jpg","Polytron Official Store","https://www.tokopedia.com/polytron-id","Kab. Tangerang",true,true,false
4678678674,"Selang pembuangan mesin cuci berbagai merk 50cm sampai 2meter WSM-010","Rp16.000","",0,5,711,"https://www.tokopedia.com/uccjakarta/selang-pembuangan-mesin-cuci-berbagai-merk-50cm-sampai-2meter-wsm-010-50cm-2meter?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/20/accd8fcc-a2e2-489f-9767-ad42b4b312fb.jpg","UCC Jakarta","https://www.tokopedia.com/uccjakarta","Jakarta Barat",true,false,false
12374507354,"LG MESIN CUCI TOP LOADING 9 KG T2109NT1G","Rp3.099.000","Rp3.999.000",23,5,100,"https://www.tokopedia.com/lg-authorized-dealer/lg-mesin-cuci-top-loading-9-kg-t2109nt1g?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/26/b76f66a4-f51f-41fd-a279-56d27a6bfb31.png","LG authorized dealer","https://www.tokopedia.com/lg-authorized-dealer","Jakarta Utara",true,true,false
2109764425,"TATAKAN ALAS KAKI MESIN CUCI ANTI GETAR 1pc PELINDUNG BANTALAN DUDUKAN","Rp2.750","",0,5,2137,"https://www.tokopedia.com/dvendor-1/tatakan-alas-kaki-mesin-cuci-anti-getar-1pc-pelindung-bantalan-dudukan?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/27/d9b4f6f3-f23a-4714-8d55-85b57bd54973.jpg","DVendor","https://www.tokopedia.com/dvendor-1","Jakarta Barat",true,false,false
4890358133,"SELANG INLET AIR MASUK MESIN CUCI 2M , 3M , 5M","Rp40.000","",0,5,815,"https://www.tokopedia.com/koniq/selang-inlet-air-masuk-mesin-cuci-2m-3m-5m-5-meter?extParam=cmp%3D1%26ivf%3Dfalse%26whid%3D12191547","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/2/813e8086-eeb0-43c7-82d9-8e1bf3ee0b47.png","KONIQ","https://www.tokopedia.com/koniq","Jakarta Barat",true,false,false
2942185605,"Sharp Mesin Cuci 2 Tabung Semi Auto Washer EST75NTPK","Rp1.299.000","",0,5,143,"https://www.tokopedia.com/myhartono/sharp-mesin-cuci-2-tabung-semi-auto-washer-est75ntpk?extParam=ivf%3Dfalse%26whid%3D13037007","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/2/12/7afff88a-d33c-4e1c-9b42-b77decd7ba62.jpg","MyHartono","https://www.tokopedia.com/myhartono","Surabaya",true,true,false
14008807793,"TCL Mesin Cuci Front Loading Washer Dryer 10.5 kg - 100% Kering - Bakteri Hilang 99% - 16 Mode Cuci - Drum Clean (Model: Ecorora TWD105-C22DG)","Rp5.999.900","Rp8.999.000",33,5,10,"https://www.tokopedia.com/tclhome/tcl-mesin-cuci-front-loading-washer-dryer-10-5-kg-100-kering-bakteri-hilang-99-16-mode-cuci-drum-clean-model-ecorora-twd105-c22dg?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/6/1b5a17ab-ceba-41fe-a8df-87020233e506.jpg","TCL Home Appliances","https://www.tokopedia.com/tclhome","Tangerang",true,true,false
10432960375,"KARET SEAL PEMBUANGAN AIR MESIN CUCI | SIL/ KLEP SEAL BELOW PEMBUANGAN","Rp2.000","",0,5,237,"https://www.tokopedia.com/oneteknikwijayapermai/karet-seal-pembuangan-air-mesin-cuci-sil-klep-seal-below-pembuangan-no-25-mt-sdng-0eeec?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/7/10/7503e736-4e3b-4304-a2f2-d1fd918e40b5.jpg","One Teknik Wijaya Permai","https://www.tokopedia.com/oneteknikwijayapermai","Jakarta Utara",true,false,false
8739194291,"Water level mesin cuci LG INVERTER ORIGINAL NAKAGAWA 3 pin","Rp53.500","",0,5,138,"https://www.tokopedia.com/sparepartjakarta/water-level-mesin-cuci-lg-inverter-original-nakagawa-3-pin?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/24/37a449f2-b082-40ce-8b06-66ba03b9f43f.jpg","sparepart jakarta","https://www.tokopedia.com/sparepartjakarta","Kab. Tangerang",true,false,false
12902811320,"11L Mesin Cuci Lipat Mini Portable Folding Washing Machine Spin dry","Rp349.000","",0,5,42,"https://www.tokopedia.com/hnatka/11l-mesin-cuci-lipat-mini-portable-folding-washing-machine-spin-dry-abu-abu-770f0?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/21/00909b01-aeaa-45c4-8400-5af0a817dfca.jpg","HNATKA","https://www.tokopedia.com/hnatka","Kab. Tangerang",true,false,false
365906093,"Bervin Bos-150 Tatakan Mesin Cuci Front Loading / Top Loading Dudukan Kulkas Bfsa150","Rp345.000","",0,5,505,"https://www.tokopedia.com/sajunelectronic/bervin-bos-150-tatakan-mesin-cuci-front-loading-top-loading-dudukan-kulkas-bfsa150?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/23/c2901e72-1465-4585-a51e-5ce8e32ad989.jpg","Sajun Electronic","https://www.tokopedia.com/sajunelectronic","Jakarta Utara",true,true,false
11197879286,"POLYTRON Mesin Cuci 2 Tabung Giant Series Hijab 9 KG PWM 9076","Rp1.619.000","Rp1.809.000",11,5,129,"https://www.tokopedia.com/polytron-id/polytron-mesin-cuci-2-tabung-giant-series-hijab-9-kg-pwm-9076-hijau-e2f5c?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/a38ed52f-d7ef-4ed7-a6b2-542b10adf06d.jpg","Polytron Official Store","https://www.tokopedia.com/polytron-id","Kab. Tangerang",true,true,false
11781473572,"Changhong FWT8600S Mesin Cuci 1 Tabung Top Loading  8 kg FWT8600","Rp1.850.000","Rp1.899.000",3,5,8,"https://www.tokopedia.com/satu-elektronik/changhong-fwt8600s-mesin-cuci-1-tabung-top-loading-8-kg-fwt8600-7kg-ab2ab?extParam=ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/11/5799226f-ef6d-4b98-b289-4809b602c955.png","Satu Elektronik","https://www.tokopedia.com/satu-elektronik","Jakarta Selatan",true,true,false
882871815,"Dudukan Alas Tatakan Roda Mesin Cuci Front Load & Showcase | Bervin","Rp456.000","Rp479.000",5,5,318,"https://www.tokopedia.com/bervinofficial/dudukan-alas-tatakan-roda-mesin-cuci-front-load-showcase-bervin?extParam=ivf%3Dfalse%26whid%3D13355454","https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/8/26/19ea3409-e77c-41f3-ab6a-da08bcde858a.jpg","BervinOfficial","https://www.tokopedia.com/bervinofficial","Surabaya",true,true,false
13900918663,"ARASHI AWM451A Mesin Cuci 1 TABUNG 4.5 KG PORTABLE TOP LOADING","Rp624.000","Rp749.000",17,5,465,"https://www.tokopedia.com/satu-elektronik/arashi-awm451a-mesin-cuci-1-tabung-4-5-kg-portable-top-loading-mito-wm1-e02d4?extParam=ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/25/62a13897-1c9d-43b8-9ede-4c66618a4cbe.jpg","Satu Elektronik","https://www.tokopedia.com/satu-elektronik","Jakarta Selatan",true,true,false
4803244697,"Pembersih Mesin Cuci ALL KLEEN Washing Machine Cleaner 500 gram ORI","Rp35.000","Rp50.000",30,5,1386,"https://www.tokopedia.com/rejekikarawaci/pembersih-mesin-cuci-all-kleen-washing-machine-cleaner-500-gram-ori?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/16/af2ffd9a-f585-4984-a8d7-07f81661791f.jpg","Rejeki Karawaci","https://www.tokopedia.com/rejekikarawaci","Jakarta Utara",true,false,false
1958823976,"Samsung Mesin Cuci Top Loading Wobble Technology 7 Kg - WA70H4200SW","Rp2.369.000","Rp3.369.000",30,5,198,"https://www.tokopedia.com/samsungelectronicsstores/samsung-mesin-cuci-top-loading-wobble-technology-7-kg-wa70h4200sw?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/12/2/488eedc7-de1c-4e31-bad0-923a3d3c67aa.jpg","Samsung Electronics Authorized Store","https://www.tokopedia.com/samsungelectronicsstores","Jakarta Barat",true,true,false
12874050751,"BRACKET DUDUKAN SELECTOR POLYTRON | DUDUKAN PEMUTAR PEMBUANGAN","Rp27.000","",0,5,86,"https://www.tokopedia.com/windoteknik/bracket-dudukan-selector-polytron-dudukan-pemutar-pembuangan-type-01-38cc2?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/22/df950248-d13c-461f-af2f-47f250a54694.jpg","WINDO TEKNIK","https://www.tokopedia.com/windoteknik","Bandung",true,false,false
11309127897,"Covenant WM 01 Mesin Cuci Mini Portable 8 L Mesin Cuci Lipat Otomatis ","Rp269.000","Rp809.900",67,5,153,"https://www.tokopedia.com/covenantofficialstore/covenant-wm-01-mesin-cuci-mini-portable-8-l-mesin-cuci-lipat-otomatis-ungu-e2982?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/22/55e799ca-802d-4a33-8f60-518d00821898.jpg","Covenant Official Store","https://www.tokopedia.com/covenantofficialstore","Jakarta Selatan",true,true,false
10969375721,"Washing machine cleaner / pembersih mesin cuci front loading / bukaan","Rp59.000","",0,5,3707,"https://www.tokopedia.com/brandwashhomecare/washing-machine-cleaner-pembersih-mesin-cuci-front-loading-bukaan-500gr?extParam=cmp%3D1%26ivf%3Dtrue","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/13/6488c7be-d658-4e3b-9c75-220611060cb1.jpg","Brandwash Home Care Official","https://www.tokopedia.com/brandwashhomecare","Kab. Tangerang",true,true,false
10669741488,"Hisense WTAG803T Mesin Cuci 1 Tabung Top Loading 8 KG Washing Machine","Rp2.155.000","Rp5.399.000",60,5,108,"https://www.tokopedia.com/hisenseoffical/hisense-wtag803t-mesin-cuci-1-tabung-top-loading-8-kg-washing-machine?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/16/725fbf28-cc60-411d-a517-285c3f6ba3bb.jpg","Hisense Official Store","https://www.tokopedia.com/hisenseoffical","Kab. Bekasi",true,true,false
3782871225,"SAMSUNG Mesin Cuci Front Loading 8 Kg dengan Quick Wash & Drum Clean","Rp4.669.000","Rp5.544.545",16,5,107,"https://www.tokopedia.com/samsungelectronicsstores/samsung-mesin-cuci-front-loading-8-kg-dengan-quick-wash-drum-clean?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/11/5/4aecabaf-8fe9-4438-b8c6-ff0cdea523ff.jpg","Samsung Electronics Authorized Store","https://www.tokopedia.com/samsungelectronicsstores","Jakarta Barat",true,true,false
2201007730,"AQUA Japan Mesin Cuci Front Load 8.5Kg FQW-850829QD","Rp3.849.000","Rp4.729.000",19,5,89,"https://www.tokopedia.com/aquaelektronik/aqua-japan-mesin-cuci-front-load-8-5kg-fqw-850829qd?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/16/976da089-dd42-4ab4-820b-d1540dff27b9.jpg","AQUA Elektronik Indonesia","https://www.tokopedia.com/aquaelektronik","Jakarta Utara",true,true,false
506887082,"Alas Kaki Serbaguna Anti Getar Untuk Mesin Cuci Kulkas Lemari DLL NEW","Rp49.999","",0,5,242,"https://www.tokopedia.com/utamamega/alas-kaki-serbaguna-anti-getar-untuk-mesin-cuci-kulkas-lemari-dll-new?extParam=cmp%3D1%26ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/17/6f8b6f2b-bf5e-4bd6-ab9a-9685fc2abd8f.jpg","Utama Mega Elektrik","https://www.tokopedia.com/utamamega","Tangerang Selatan",true,false,false
1073667426,"Denpoo Mesin Cuci 2 Tabung DW 8908 4P - 8 KG","Rp1.175.000","Rp1.599.000",27,5,2776,"https://www.tokopedia.com/denpooelectronic/denpoo-mesin-cuci-2-tabung-dw-8908-4p-8-kg?extParam=ivf%3Dfalse","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/5/c5849520-7042-4b85-b85f-01f580a2b29a.jpg","DENPOO OFFICIAL STORE","https://www.tokopedia.com/denpooelectronic","Jakarta Utara",true,true,false
